id,Price_Prediction
350530,81.805954
350531,83.4288
350532,84.51954
350533,83.39192
350534,85.40363
350535,82.33415
350536,76.30984
350537,83.18911
350538,80.971985
350539,82.127945
350540,79.87831
350541,85.72345
350542,81.390526
350543,81.944855
350544,85.38555
350545,75.0925
350546,84.87923
350547,80.55912
350548,83.91475
350549,81.12645
350550,79.705284
350551,80.008675
350552,77.40929
350553,82.55547
350554,82.75686
350555,80.71472
350556,82.52886
350557,78.679115
350558,82.78862
350559,81.54189
350560,79.39978
350561,80.53224
350562,81.76744
350563,77.10829
350564,80.77502
350565,81.68532
350566,81.14249
350567,83.95144
350568,84.397484
350569,76.62644
350570,86.11877
350571,78.122734
350572,81.878746
350573,81.467224
350574,78.732864
350575,77.05755
350576,82.40143
350577,78.75775
350578,79.53222
350579,80.65055
350580,84.82334
350581,80.05185
350582,82.29006
350583,77.607414
350584,84.45297
350585,76.274864
350586,79.16795
350587,79.92989
350588,76.437035
350589,84.66165
350590,82.39598
350591,81.70715
350592,83.24197
350593,80.48227
350594,81.23616
350595,80.77756
350596,79.96808
350597,82.0054
350598,81.98934
350599,80.425186
350600,80.99257
350601,81.13222
350602,80.443756
350603,88.13725
350604,84.06636
350605,83.77707
350606,81.19416
350607,76.625854
350608,86.0385
350609,83.30571
350610,82.17944
350611,80.20456
350612,80.634926
350613,83.43424
350614,78.83104
350615,83.308784
350616,83.5746
350617,83.787735
350618,80.073395
350619,79.56834
350620,79.500946
350621,81.065475
350622,79.359505
350623,78.78698
350624,79.42433
350625,83.98781
350626,81.57924
350627,82.07013
350628,78.04599
350629,83.56287
350630,83.460205
350631,84.293755
350632,78.07388
350633,80.28286
350634,81.53324
350635,83.01926
350636,85.06408
350637,80.828186
350638,78.03346
350639,82.28127
350640,79.114914
350641,81.16462
350642,82.80485
350643,84.92124
350644,83.5348
350645,78.67836
350646,83.974045
350647,82.740845
350648,88.320724
350649,78.16085
350650,79.84061
350651,82.53111
350652,82.54722
350653,82.2926
350654,81.92786
350655,76.457596
350656,85.955635
350657,84.31804
350658,78.55622
350659,81.58599
350660,79.70654
350661,85.44074
350662,76.954636
350663,83.68157
350664,80.0788
350665,81.86322
350666,85.76402
350667,77.37332
350668,82.238014
350669,78.13614
350670,78.20105
350671,82.908554
350672,83.823425
350673,82.520836
350674,79.32804
350675,80.06986
350676,82.4918
350677,82.180084
350678,81.002884
350679,78.64269
350680,86.8338
350681,82.42707
350682,83.39139
350683,80.70347
350684,78.18877
350685,83.887634
350686,81.0927
350687,85.65336
350688,77.65221
350689,81.88348
350690,80.91959
350691,84.71394
350692,80.79576
350693,84.362946
350694,83.77207
350695,79.6831
350696,83.747444
350697,81.29961
350698,82.27811
350699,84.274155
350700,78.92721
350701,80.90375
350702,84.49262
350703,80.06466
350704,83.23207
350705,80.568
350706,85.234764
350707,76.966354
350708,82.26963
350709,81.15281
350710,80.262276
350711,80.80105
350712,86.19011
350713,79.82127
350714,81.0886
350715,79.110756
350716,79.71795
350717,83.85672
350718,85.503586
350719,82.43541
350720,86.806076
350721,82.014656
350722,80.292816
350723,82.88691
350724,76.88526
350725,83.1868
350726,78.56944
350727,83.500244
350728,83.99779
350729,77.60757
350730,82.97063
350731,80.27412
350732,82.12284
350733,81.73609
350734,83.81893
350735,83.34122
350736,82.19972
350737,82.63881
350738,82.946205
350739,82.91048
350740,79.577835
350741,83.431526
350742,81.091705
350743,86.93397
350744,83.33547
350745,79.87205
350746,83.15861
350747,81.774734
350748,83.351524
350749,80.884315
350750,76.16521
350751,81.8588
350752,80.95387
350753,79.367325
350754,78.58745
350755,80.98207
350756,78.98601
350757,78.92934
350758,82.47187
350759,80.2431
350760,82.58974
350761,81.16819
350762,84.69676
350763,82.52643
350764,85.344
350765,83.29014
350766,86.42557
350767,82.697426
350768,79.80482
350769,84.02452
350770,77.445625
350771,86.747055
350772,83.88966
350773,79.434044
350774,86.711655
350775,82.57582
350776,81.26552
350777,85.08946
350778,81.10098
350779,79.67144
350780,82.13472
350781,79.03831
350782,77.75136
350783,80.16981
350784,82.865906
350785,84.314514
350786,81.76374
350787,79.43162
350788,80.441246
350789,77.005424
350790,82.67852
350791,80.9834
350792,80.834015
350793,78.13427
350794,73.71205
350795,84.29547
350796,77.610466
350797,82.4749
350798,81.62115
350799,81.47084
350800,81.03475
350801,78.7532
350802,82.14868
350803,81.22597
350804,86.43918
350805,82.24114
350806,79.89469
350807,78.64949
350808,82.05972
350809,86.07405
350810,86.29506
350811,78.21073
350812,80.46562
350813,84.086105
350814,85.76542
350815,78.99789
350816,78.46961
350817,82.35736
350818,80.09294
350819,80.42122
350820,80.8997
350821,78.0687
350822,78.62755
350823,73.02348
350824,79.738144
350825,83.16346
350826,79.9924
350827,81.26233
350828,85.8502
350829,77.48639
350830,83.70438
350831,79.735405
350832,81.094086
350833,82.2328
350834,81.78696
350835,80.71987
350836,81.9965
350837,83.354645
350838,79.033615
350839,81.063126
350840,84.246826
350841,83.74767
350842,82.312454
350843,80.75211
350844,85.063156
350845,78.64151
350846,81.19133
350847,81.30504
350848,78.18118
350849,81.26147
350850,79.27394
350851,79.36108
350852,81.012596
350853,79.44073
350854,81.23197
350855,84.85542
350856,82.05215
350857,81.187874
350858,84.87907
350859,79.662125
350860,81.53622
350861,83.19016
350862,81.84325
350863,84.80427
350864,79.77365
350865,85.6216
350866,84.482185
350867,83.28735
350868,80.57393
350869,79.086426
350870,81.566765
350871,84.467964
350872,82.573906
350873,84.0929
350874,77.78118
350875,79.92597
350876,83.35068
350877,79.408485
350878,87.18035
350879,82.11114
350880,80.60864
350881,81.336494
350882,77.03099
350883,79.392975
350884,87.2175
350885,85.92119
350886,76.02727
350887,82.18905
350888,88.7835
350889,79.80457
350890,82.09187
350891,84.59629
350892,83.89345
350893,82.14587
350894,82.729034
350895,84.67909
350896,86.741615
350897,82.69421
350898,83.692924
350899,83.5767
350900,79.239624
350901,83.26164
350902,81.10924
350903,82.15976
350904,81.257
350905,80.49251
350906,79.6263
350907,82.23985
350908,86.2456
350909,82.51265
350910,85.36969
350911,79.29057
350912,82.05915
350913,80.99292
350914,80.591194
350915,78.79167
350916,79.07799
350917,81.46583
350918,82.13576
350919,81.333176
350920,79.730225
350921,79.003685
350922,79.72683
350923,84.99073
350924,84.01049
350925,82.06194
350926,80.37364
350927,83.37073
350928,82.54842
350929,84.42262
350930,76.18496
350931,86.97652
350932,80.10322
350933,81.587296
350934,80.85948
350935,86.7638
350936,83.84171
350937,84.17782
350938,84.83231
350939,85.12667
350940,81.36007
350941,78.19149
350942,82.276825
350943,85.49066
350944,83.38509
350945,86.51316
350946,80.56296
350947,85.282135
350948,78.58505
350949,81.331436
350950,79.984535
350951,80.13155
350952,79.64262
350953,84.511765
350954,83.14973
350955,81.818504
350956,80.294876
350957,81.914024
350958,83.41519
350959,79.480675
350960,82.36527
350961,81.753845
350962,81.47236
350963,79.59715
350964,81.791405
350965,81.55273
350966,82.34048
350967,82.86454
350968,82.20728
350969,70.53669
350970,81.938705
350971,84.33834
350972,81.28462
350973,83.77567
350974,78.442
350975,80.60733
350976,82.994
350977,82.963936
350978,80.71448
350979,82.86113
350980,82.04008
350981,77.50821
350982,88.61248
350983,80.07993
350984,85.81003
350985,83.77773
350986,84.19041
350987,76.87402
350988,81.02873
350989,83.93798
350990,82.80578
350991,85.68543
350992,80.92253
350993,82.44088
350994,81.22205
350995,80.7265
350996,80.95983
350997,77.56454
350998,86.398735
350999,86.6161
351000,81.73083
351001,79.822075
351002,81.08011
351003,78.120384
351004,80.027176
351005,80.481606
351006,81.042496
351007,85.78333
351008,78.80545
351009,82.00618
351010,79.257195
351011,79.443634
351012,81.82989
351013,80.52218
351014,77.3493
351015,80.53715
351016,80.89147
351017,77.68834
351018,85.577194
351019,83.608025
351020,81.839264
351021,83.182304
351022,83.26193
351023,78.1772
351024,85.948135
351025,83.79738
351026,85.27415
351027,86.24579
351028,80.104256
351029,81.731
351030,82.5401
351031,82.23109
351032,82.211006
351033,81.619385
351034,79.79572
351035,79.9304
351036,84.525246
351037,81.965004
351038,81.82976
351039,79.47717
351040,84.04106
351041,78.82026
351042,79.913994
351043,80.76799
351044,83.52646
351045,81.20865
351046,79.26176
351047,86.41031
351048,80.622406
351049,85.382324
351050,80.07026
351051,76.51317
351052,80.90638
351053,83.012
351054,81.30891
351055,83.80027
351056,83.899864
351057,84.4384
351058,77.700356
351059,78.98037
351060,84.45839
351061,81.13726
351062,74.87581
351063,78.67628
351064,83.99504
351065,77.170364
351066,80.66587
351067,85.76648
351068,85.92266
351069,85.3474
351070,78.2518
351071,84.87142
351072,81.68103
351073,80.89725
351074,84.87715
351075,79.096825
351076,84.61035
351077,81.22572
351078,83.296196
351079,84.43602
351080,82.04033
351081,81.82081
351082,81.10065
351083,81.30521
351084,82.17786
351085,86.946724
351086,83.51535
351087,79.39853
351088,83.64732
351089,83.78631
351090,81.48156
351091,81.690094
351092,81.3677
351093,81.92361
351094,78.434906
351095,86.36526
351096,79.677055
351097,77.83072
351098,82.195946
351099,83.5404
351100,75.97386
351101,79.56817
351102,81.704956
351103,86.38339
351104,81.13777
351105,81.50918
351106,77.787
351107,81.21629
351108,68.01787
351109,82.80927
351110,81.57713
351111,80.1185
351112,79.729095
351113,81.84913
351114,83.49477
351115,83.9367
351116,80.23189
351117,83.41788
351118,80.42718
351119,79.057236
351120,80.49489
351121,81.99975
351122,79.14038
351123,89.18112
351124,83.12193
351125,81.87691
351126,81.80813
351127,80.50566
351128,87.60074
351129,80.00918
351130,80.72766
351131,80.97886
351132,80.803055
351133,81.22229
351134,84.64886
351135,84.36297
351136,81.64967
351137,83.0925
351138,80.75663
351139,78.04546
351140,82.83361
351141,82.672165
351142,79.912346
351143,79.93497
351144,81.37992
351145,79.415985
351146,78.91361
351147,76.89578
351148,79.8205
351149,79.21557
351150,81.56114
351151,82.444084
351152,80.262314
351153,83.83075
351154,79.742485
351155,81.77925
351156,80.76314
351157,79.12817
351158,83.29936
351159,80.48788
351160,83.373436
351161,82.225975
351162,78.85879
351163,80.34782
351164,81.376915
351165,78.696945
351166,83.909966
351167,76.88319
351168,82.50806
351169,80.3871
351170,84.597466
351171,86.62741
351172,78.597565
351173,84.89928
351174,79.23153
351175,84.66116
351176,85.180466
351177,84.10952
351178,75.33412
351179,80.43795
351180,84.52427
351181,89.62234
351182,83.08307
351183,77.55733
351184,76.67522
351185,79.87398
351186,83.42284
351187,83.506454
351188,82.390656
351189,81.06284
351190,82.66031
351191,84.386696
351192,84.1367
351193,80.65198
351194,80.89772
351195,81.46268
351196,82.16488
351197,80.215004
351198,80.14378
351199,83.25078
351200,83.81357
351201,84.05569
351202,78.83327
351203,84.013885
351204,78.61797
351205,81.62326
351206,83.05007
351207,80.258354
351208,86.779076
351209,78.69486
351210,73.44621
351211,81.36154
351212,78.22264
351213,83.398636
351214,77.0214
351215,79.569305
351216,78.33117
351217,80.53736
351218,86.071396
351219,84.75307
351220,78.88675
351221,80.15767
351222,80.977844
351223,83.02423
351224,73.86363
351225,80.19379
351226,84.384186
351227,84.66285
351228,81.29759
351229,82.90061
351230,81.98652
351231,83.64498
351232,82.44038
351233,82.712265
351234,79.186035
351235,86.91342
351236,78.20614
351237,79.186
351238,79.45674
351239,83.84674
351240,84.68316
351241,85.14613
351242,82.28067
351243,82.14518
351244,78.51405
351245,86.10889
351246,84.87562
351247,80.8829
351248,83.27611
351249,77.3547
351250,78.260735
351251,81.21795
351252,84.53958
351253,74.891
351254,82.94172
351255,81.73355
351256,79.52861
351257,83.02985
351258,79.72602
351259,82.500984
351260,79.07153
351261,84.01943
351262,80.00951
351263,81.0498
351264,81.77354
351265,82.05489
351266,83.91442
351267,74.917786
351268,82.37052
351269,84.462944
351270,81.303085
351271,78.18346
351272,81.57574
351273,83.47559
351274,78.34783
351275,77.93775
351276,82.43745
351277,82.52923
351278,80.54984
351279,84.05654
351280,78.60688
351281,85.57313
351282,83.872765
351283,85.70611
351284,88.56846
351285,83.737946
351286,77.77441
351287,82.37815
351288,78.639496
351289,77.729
351290,86.46914
351291,80.76384
351292,81.917854
351293,82.704475
351294,80.27307
351295,82.552864
351296,81.42527
351297,79.30846
351298,80.939514
351299,83.51691
351300,81.02626
351301,80.161125
351302,81.963646
351303,80.97455
351304,80.31644
351305,83.26865
351306,80.695335
351307,82.845
351308,84.88424
351309,84.287834
351310,79.840904
351311,80.10555
351312,83.303345
351313,79.71499
351314,80.97754
351315,80.505615
351316,84.73918
351317,73.27145
351318,78.61803
351319,84.90848
351320,83.076355
351321,77.86563
351322,81.4017
351323,81.67203
351324,87.49904
351325,79.84386
351326,83.919075
351327,76.44142
351328,79.963615
351329,78.98106
351330,83.85011
351331,71.76917
351332,85.41059
351333,81.48241
351334,79.34428
351335,83.16942
351336,85.60623
351337,77.784966
351338,79.72279
351339,81.001114
351340,81.45088
351341,79.76186
351342,82.62502
351343,81.2457
351344,84.082
351345,82.34261
351346,81.29844
351347,81.063324
351348,86.48338
351349,75.8643
351350,75.60047
351351,82.26151
351352,81.84218
351353,78.09986
351354,82.25498
351355,79.52532
351356,79.17337
351357,81.7481
351358,82.04408
351359,82.50972
351360,79.74824
351361,85.71289
351362,80.695526
351363,81.570404
351364,83.620575
351365,82.34427
351366,80.11365
351367,79.5545
351368,82.25562
351369,79.25608
351370,86.7048
351371,80.33473
351372,83.20921
351373,79.22867
351374,80.363396
351375,85.84059
351376,77.342636
351377,80.43238
351378,80.43371
351379,78.27202
351380,78.76144
351381,80.617966
351382,84.64099
351383,79.88368
351384,80.72045
351385,81.27101
351386,82.93508
351387,79.97058
351388,83.84579
351389,82.13793
351390,82.74792
351391,82.13381
351392,82.56776
351393,85.50217
351394,86.24242
351395,80.15458
351396,78.60601
351397,79.298294
351398,79.71049
351399,76.37983
351400,80.97087
351401,79.18335
351402,81.69026
351403,84.436356
351404,80.491776
351405,83.5585
351406,83.003136
351407,82.44148
351408,84.21704
351409,77.61565
351410,83.70993
351411,84.04441
351412,82.81765
351413,90.30791
351414,82.30409
351415,82.311325
351416,82.8761
351417,85.46231
351418,80.69403
351419,83.169945
351420,83.837265
351421,81.19429
351422,84.95735
351423,85.91006
351424,81.72462
351425,80.26989
351426,82.8127
351427,85.82168
351428,86.28551
351429,86.032196
351430,87.01886
351431,84.40677
351432,81.64453
351433,76.19942
351434,81.28308
351435,84.033394
351436,81.87749
351437,80.47938
351438,81.759285
351439,80.79009
351440,88.40767
351441,83.50229
351442,81.02091
351443,77.04056
351444,82.98964
351445,77.19781
351446,82.542915
351447,80.511
351448,81.091354
351449,84.169525
351450,84.26342
351451,78.06939
351452,78.832695
351453,78.41857
351454,81.28203
351455,84.21832
351456,81.73623
351457,80.23515
351458,82.98614
351459,83.93323
351460,78.076645
351461,79.025505
351462,81.25907
351463,81.9307
351464,80.76434
351465,80.08435
351466,78.77778
351467,82.25378
351468,80.86512
351469,82.61406
351470,81.75267
351471,80.9382
351472,79.33947
351473,81.595665
351474,82.61081
351475,78.55274
351476,76.96785
351477,83.77346
351478,81.45297
351479,81.001434
351480,80.34746
351481,87.09016
351482,87.70342
351483,82.30684
351484,86.136505
351485,80.74615
351486,75.763954
351487,82.88437
351488,82.33305
351489,76.87783
351490,80.11601
351491,78.14534
351492,72.778755
351493,80.99857
351494,81.68887
351495,80.606636
351496,81.79141
351497,78.59086
351498,83.15317
351499,77.953316
351500,79.2717
351501,78.10137
351502,82.38903
351503,88.619835
351504,80.179924
351505,80.0377
351506,79.059685
351507,81.53094
351508,80.60334
351509,82.740776
351510,83.00427
351511,80.352104
351512,83.83676
351513,77.41957
351514,80.88781
351515,84.85517
351516,78.08171
351517,78.9477
351518,84.436104
351519,82.37299
351520,81.51548
351521,76.689995
351522,82.19217
351523,81.409065
351524,84.680046
351525,79.958
351526,78.525345
351527,81.47675
351528,82.01556
351529,86.83353
351530,82.93128
351531,85.73018
351532,82.27903
351533,81.88962
351534,83.03462
351535,80.16472
351536,78.26957
351537,82.86867
351538,82.79931
351539,82.873634
351540,79.66003
351541,78.98511
351542,82.58269
351543,81.490364
351544,81.3072
351545,82.706726
351546,88.859344
351547,76.78437
351548,79.48938
351549,79.106125
351550,81.89405
351551,80.929565
351552,82.59229
351553,76.29956
351554,82.964905
351555,83.464745
351556,85.03234
351557,81.844666
351558,78.65309
351559,77.26247
351560,81.20654
351561,80.67677
351562,81.64189
351563,77.1499
351564,82.16655
351565,84.39372
351566,79.90671
351567,86.1401
351568,83.30429
351569,78.68612
351570,81.87503
351571,82.85588
351572,76.460594
351573,78.534325
351574,83.71399
351575,84.132545
351576,81.42226
351577,83.15094
351578,80.14829
351579,80.87566
351580,82.52882
351581,80.94344
351582,78.62133
351583,80.77349
351584,80.45766
351585,81.58578
351586,79.81726
351587,86.7589
351588,81.055275
351589,80.60906
351590,83.03067
351591,80.54867
351592,80.82935
351593,78.58275
351594,81.27257
351595,81.32152
351596,80.34801
351597,77.85904
351598,79.46889
351599,84.60901
351600,79.12751
351601,79.00801
351602,78.55909
351603,80.04106
351604,85.979195
351605,79.28187
351606,85.493576
351607,84.377045
351608,80.74964
351609,80.60128
351610,80.0828
351611,81.868576
351612,85.09758
351613,77.48316
351614,79.7176
351615,81.12576
351616,77.00575
351617,82.3402
351618,82.32724
351619,79.558235
351620,77.05618
351621,83.05058
351622,81.78098
351623,71.87041
351624,81.51009
351625,80.57043
351626,76.432175
351627,83.13004
351628,81.603294
351629,79.11581
351630,78.937546
351631,84.19891
351632,81.501335
351633,84.47857
351634,76.573715
351635,82.11374
351636,82.17085
351637,78.64004
351638,83.29805
351639,83.92637
351640,80.23909
351641,78.62256
351642,81.30153
351643,82.761955
351644,84.27757
351645,82.76208
351646,85.70243
351647,84.38648
351648,79.88599
351649,82.46053
351650,83.37657
351651,75.45001
351652,78.64298
351653,84.60292
351654,84.23129
351655,82.75944
351656,83.39716
351657,83.87271
351658,82.0807
351659,84.5365
351660,77.977615
351661,83.97417
351662,83.13861
351663,82.99566
351664,83.2491
351665,85.05349
351666,81.4802
351667,82.27234
351668,83.26566
351669,84.20815
351670,84.411095
351671,82.79558
351672,77.453545
351673,82.87568
351674,82.99033
351675,78.92395
351676,83.45195
351677,80.06141
351678,80.253845
351679,86.269196
351680,81.34553
351681,82.22537
351682,81.557846
351683,81.67708
351684,84.65891
351685,84.71517
351686,76.78821
351687,85.40185
351688,82.946014
351689,80.154434
351690,77.817604
351691,82.59894
351692,81.81893
351693,79.245186
351694,77.73632
351695,81.5197
351696,82.08291
351697,80.598625
351698,82.89302
351699,84.29073
351700,83.10672
351701,78.10795
351702,80.635666
351703,84.65143
351704,83.46306
351705,86.62533
351706,78.6619
351707,78.61557
351708,79.2355
351709,76.89157
351710,80.550804
351711,80.263405
351712,81.44153
351713,80.068085
351714,73.09778
351715,81.369095
351716,79.39834
351717,82.911766
351718,78.96883
351719,88.57408
351720,78.73028
351721,79.754
351722,75.434494
351723,82.415474
351724,77.71036
351725,77.759094
351726,80.479065
351727,82.29072
351728,83.44007
351729,79.60492
351730,84.35358
351731,84.26242
351732,82.93114
351733,79.763535
351734,79.80951
351735,81.732544
351736,80.69823
351737,81.69745
351738,82.27566
351739,81.89673
351740,82.490906
351741,82.72133
351742,81.02412
351743,85.29313
351744,84.47594
351745,80.35327
351746,80.17092
351747,81.56648
351748,79.053734
351749,82.89287
351750,82.89516
351751,80.499214
351752,87.19916
351753,84.432434
351754,79.128815
351755,85.38603
351756,84.99754
351757,79.673775
351758,79.58386
351759,78.55301
351760,79.99973
351761,81.43754
351762,85.554504
351763,82.20272
351764,83.46975
351765,84.546555
351766,78.44745
351767,86.406006
351768,78.26047
351769,83.14646
351770,81.86961
351771,84.43623
351772,87.74611
351773,78.06791
351774,83.03146
351775,81.6327
351776,77.777885
351777,81.570175
351778,81.83636
351779,81.87055
351780,83.9621
351781,70.88778
351782,82.24098
351783,82.92458
351784,82.37845
351785,80.0336
351786,81.53775
351787,83.73078
351788,83.28739
351789,84.02882
351790,83.73214
351791,78.07913
351792,83.10803
351793,82.40406
351794,80.70054
351795,82.8221
351796,83.84388
351797,78.97304
351798,85.37564
351799,78.45798
351800,74.593735
351801,78.82849
351802,85.886154
351803,83.9455
351804,83.44295
351805,83.68899
351806,83.020515
351807,79.4305
351808,79.94005
351809,83.41875
351810,81.87341
351811,79.066574
351812,78.24226
351813,83.748375
351814,80.054985
351815,81.01228
351816,80.53392
351817,78.37491
351818,74.600784
351819,79.10171
351820,80.9368
351821,78.142395
351822,79.29438
351823,80.417656
351824,88.81251
351825,81.11712
351826,80.50963
351827,81.68735
351828,81.50041
351829,86.60282
351830,86.02742
351831,85.22829
351832,83.22023
351833,81.76585
351834,76.26974
351835,83.00317
351836,79.3511
351837,77.79416
351838,81.10598
351839,82.923874
351840,80.32069
351841,79.7689
351842,80.36284
351843,84.32642
351844,84.24454
351845,81.03251
351846,79.13825
351847,78.32413
351848,79.485756
351849,79.13547
351850,81.39899
351851,81.5115
351852,85.866745
351853,81.59502
351854,82.24024
351855,80.64484
351856,82.53578
351857,81.017815
351858,86.9433
351859,85.5173
351860,76.67735
351861,78.04541
351862,80.54989
351863,82.19422
351864,81.90867
351865,80.609024
351866,79.96791
351867,83.959816
351868,81.35135
351869,82.62741
351870,79.60469
351871,80.665924
351872,81.38353
351873,84.330315
351874,81.57076
351875,84.1438
351876,75.9167
351877,79.05215
351878,81.62369
351879,77.97371
351880,87.078156
351881,78.98041
351882,77.55318
351883,83.87212
351884,85.584305
351885,79.40912
351886,80.103386
351887,80.19633
351888,82.53538
351889,82.49607
351890,80.08869
351891,77.3452
351892,86.29301
351893,80.684265
351894,80.88083
351895,83.49535
351896,86.296295
351897,80.567665
351898,85.61066
351899,79.814514
351900,83.6266
351901,77.918594
351902,83.7164
351903,79.359436
351904,81.51415
351905,89.12201
351906,86.31088
351907,85.53816
351908,81.299484
351909,74.430176
351910,80.96179
351911,76.98506
351912,80.49546
351913,74.5498
351914,82.82981
351915,82.4593
351916,80.486885
351917,81.50996
351918,81.4205
351919,81.13476
351920,79.48516
351921,82.406136
351922,78.53733
351923,81.85433
351924,86.71687
351925,84.84153
351926,88.34844
351927,79.07765
351928,84.17682
351929,80.635605
351930,79.1057
351931,81.932236
351932,80.52194
351933,82.75714
351934,84.66733
351935,84.48465
351936,81.47792
351937,78.61628
351938,84.22952
351939,79.97639
351940,84.01747
351941,70.58461
351942,81.85557
351943,78.61828
351944,79.99104
351945,81.46892
351946,81.53578
351947,80.62477
351948,82.74763
351949,83.463425
351950,82.39007
351951,82.203575
351952,85.42572
351953,84.15592
351954,80.75876
351955,82.94917
351956,84.12944
351957,81.7182
351958,81.93587
351959,82.9646
351960,77.65904
351961,80.86346
351962,86.29289
351963,78.83697
351964,85.73424
351965,79.787346
351966,82.454994
351967,79.917984
351968,80.66745
351969,81.66098
351970,70.83244
351971,82.39553
351972,78.72844
351973,87.97348
351974,75.12793
351975,78.86227
351976,77.78477
351977,86.209496
351978,80.64609
351979,82.2989
351980,77.23433
351981,85.79162
351982,87.32776
351983,82.19443
351984,78.94536
351985,80.326805
351986,83.23384
351987,80.602844
351988,77.40443
351989,83.25265
351990,80.459915
351991,78.83559
351992,82.1366
351993,79.5847
351994,80.21308
351995,79.36423
351996,80.26068
351997,78.330574
351998,80.84727
351999,83.58883
352000,82.422585
352001,79.73357
352002,81.14135
352003,79.59418
352004,84.50443
352005,87.353905
352006,80.72556
352007,78.71965
352008,81.05285
352009,82.99605
352010,80.225105
352011,83.38677
352012,78.320435
352013,78.419044
352014,81.62082
352015,83.99313
352016,82.18733
352017,81.750374
352018,80.59782
352019,81.48795
352020,80.60673
352021,78.08104
352022,79.548744
352023,83.16171
352024,82.93975
352025,81.99993
352026,79.1316
352027,79.442894
352028,86.46615
352029,85.94027
352030,78.72682
352031,85.43591
352032,81.947845
352033,85.95287
352034,84.03888
352035,81.916466
352036,81.41516
352037,81.03839
352038,76.9185
352039,84.41138
352040,81.16448
352041,76.06137
352042,82.93229
352043,82.829506
352044,76.78004
352045,83.41701
352046,81.74579
352047,86.99292
352048,82.893906
352049,84.37227
352050,78.25026
352051,72.49279
352052,82.824844
352053,81.61139
352054,78.04697
352055,79.02017
352056,75.76799
352057,88.22383
352058,81.92736
352059,82.82854
352060,86.84272
352061,83.347565
352062,78.55611
352063,81.22878
352064,85.30322
352065,80.63587
352066,76.68721
352067,65.54074
352068,85.16459
352069,84.17782
352070,81.55851
352071,81.11938
352072,78.413895
352073,83.02335
352074,80.53021
352075,81.01845
352076,76.50964
352077,80.464935
352078,87.2188
352079,82.572716
352080,76.526764
352081,84.83024
352082,81.30134
352083,85.53734
352084,84.244896
352085,89.221756
352086,83.75811
352087,83.05352
352088,81.66844
352089,78.52816
352090,83.96884
352091,82.98058
352092,82.16546
352093,82.76477
352094,84.08102
352095,87.037994
352096,83.17149
352097,81.65315
352098,82.15186
352099,81.95637
352100,83.00191
352101,85.70354
352102,77.73907
352103,76.66879
352104,77.39886
352105,82.77364
352106,82.50709
352107,85.21699
352108,79.93417
352109,78.631325
352110,83.35594
352111,81.825775
352112,84.165146
352113,77.90305
352114,77.55065
352115,79.44839
352116,79.16294
352117,84.98413
352118,81.27779
352119,81.448
352120,82.98956
352121,83.42927
352122,81.11024
352123,80.39819
352124,80.91242
352125,84.8983
352126,77.9738
352127,83.451256
352128,81.06394
352129,82.92066
352130,77.97259
352131,81.768745
352132,77.52902
352133,79.41927
352134,81.57442
352135,81.810745
352136,80.88653
352137,78.96026
352138,79.93729
352139,78.59088
352140,79.67455
352141,84.91645
352142,78.91549
352143,81.96999
352144,81.24545
352145,78.87345
352146,83.18429
352147,87.61899
352148,78.35872
352149,84.46113
352150,78.142586
352151,81.29579
352152,79.497505
352153,79.64385
352154,77.86698
352155,82.4387
352156,80.14491
352157,83.116615
352158,79.74993
352159,81.1172
352160,81.19791
352161,79.16901
352162,79.53586
352163,77.12069
352164,83.24808
352165,84.05355
352166,81.1157
352167,85.51742
352168,87.693054
352169,82.27456
352170,77.62996
352171,82.15838
352172,81.05692
352173,81.561714
352174,83.46814
352175,82.01062
352176,85.49326
352177,82.17443
352178,84.195045
352179,83.33921
352180,85.954414
352181,79.72777
352182,80.75751
352183,81.678696
352184,84.22781
352185,77.227776
352186,81.37991
352187,86.08606
352188,80.95587
352189,82.61155
352190,82.78956
352191,84.380455
352192,81.67537
352193,75.40485
352194,79.36311
352195,82.99894
352196,82.68652
352197,78.449234
352198,84.39407
352199,78.75363
352200,80.40853
352201,85.266525
352202,85.11374
352203,82.07806
352204,81.43063
352205,79.774536
352206,82.93856
352207,80.37866
352208,83.8568
352209,80.5563
352210,82.8453
352211,82.94039
352212,82.85015
352213,83.33152
352214,79.0952
352215,86.38522
352216,81.96747
352217,83.71351
352218,83.66402
352219,82.57134
352220,80.155464
352221,82.85265
352222,85.38063
352223,82.50761
352224,74.995476
352225,81.35567
352226,78.834236
352227,80.937294
352228,82.406075
352229,83.1446
352230,84.371475
352231,80.09563
352232,81.450226
352233,79.94258
352234,81.17358
352235,81.89704
352236,83.7984
352237,82.56525
352238,86.73749
352239,80.33973
352240,83.80965
352241,77.58522
352242,80.68735
352243,82.57144
352244,77.887146
352245,77.19567
352246,78.448845
352247,80.69181
352248,80.088715
352249,75.04198
352250,84.80293
352251,80.59003
352252,80.09867
352253,85.05873
352254,80.866585
352255,80.20199
352256,83.016624
352257,76.957596
352258,80.153305
352259,83.92536
352260,84.02947
352261,84.58748
352262,83.346596
352263,79.174385
352264,81.29459
352265,82.24867
352266,81.470985
352267,85.73078
352268,83.34669
352269,82.09954
352270,81.5303
352271,80.19485
352272,85.11865
352273,83.6721
352274,78.97224
352275,75.28388
352276,79.84915
352277,82.28506
352278,78.732285
352279,84.05196
